trade_num,entry_time,exit_time,direction,entry_price,exit_price,position_usd,pnl,win,exit_reason,bars_held,session
7770,2023-09-08 15:50:00,2023-09-08 16:25:00,LONG,25836.64,25835.16,1800,-0.1,False,TIME,7,NY open
7771,2023-09-09 13:40:00,2023-09-09 14:15:00,LONG,25818.52,25838.27,1800,1.38,True,TIME,7,NY open
7772,2023-09-10 15:00:00,2023-09-10 15:35:00,LONG,25738.55,25778.19,1800,2.77,True,TIME,7,NY open
7773,2023-09-11 07:10:00,2023-09-11 07:45:00,LONG,25816.46,25816.87,1800,0.03,True,TIME,7,London open
7774,2023-09-11 08:10:00,2023-09-11 08:25:00,LONG,25792.38,25762.67,1800,-1.44,False,SL,3,London open
7775,2023-09-11 08:25:00,2023-09-11 09:00:00,LONG,25762.67,25806.18,1800,3.04,True,TIME,7,London open
7776,2023-09-11 09:20:00,2023-09-11 09:55:00,LONG,25689.49,25736.49,1800,3.29,True,TIME,7,London open
7777,2023-09-11 14:00:00,2023-09-11 14:05:00,LONG,25609.86,25504.15,1800,-1.44,False,SL,1,NY open
7778,2023-09-11 14:05:00,2023-09-11 14:10:00,LONG,25504.15,25375.32,1800,-1.44,False,SL,1,NY open
7779,2023-09-11 14:10:00,2023-09-11 14:35:00,LONG,25375.32,25320.01,1800,-1.44,False,SL,5,NY open
7780,2023-09-11 14:35:00,2023-09-11 14:40:00,LONG,25320.01,25253.23,1800,-1.44,False,SL,1,NY open
7781,2023-09-11 14:40:00,2023-09-11 14:45:00,LONG,25253.23,25077.19,1800,-1.44,False,SL,1,NY open
7782,2023-09-11 14:45:00,2023-09-11 14:55:00,LONG,25077.19,25147.75,1800,4.5,True,TP,2,NY open
7783,2023-09-11 14:55:00,2023-09-11 15:10:00,LONG,25147.75,25065.5,1800,-1.44,False,SL,3,NY open
7784,2023-09-11 15:10:00,2023-09-11 15:20:00,LONG,25065.5,25130.02,1800,4.5,True,TP,2,NY open
7785,2023-09-12 08:55:00,2023-09-12 09:30:00,LONG,25766.93,25797.27,1800,2.12,True,TIME,7,London open
7786,2023-09-13 14:05:00,2023-09-13 14:25:00,LONG,26096.53,26169.98,1800,4.5,True,TP,4,NY open
7787,2023-09-14 09:10:00,2023-09-14 09:40:00,LONG,26295.82,26272.07,1800,-1.44,False,SL,6,London open
7788,2023-09-14 09:40:00,2023-09-14 10:15:00,LONG,26272.07,26310.18,1800,2.61,True,TIME,7,out of session
7789,2023-09-15 14:30:00,2023-09-15 14:35:00,LONG,26342.83,26313.3,1800,-1.44,False,SL,1,NY open
7790,2023-09-15 14:35:00,2023-09-15 14:40:00,LONG,26313.3,26280.09,1800,-1.44,False,SL,1,NY open
7791,2023-09-15 14:40:00,2023-09-15 14:55:00,LONG,26280.09,26238.14,1800,-1.44,False,SL,3,NY open
7792,2023-09-15 14:55:00,2023-09-15 15:30:00,LONG,26238.14,26296.42,1800,4.0,True,TIME,7,NY open
7793,2023-09-16 14:45:00,2023-09-16 15:20:00,LONG,26496.85,26535.66,1800,2.64,True,TIME,7,NY open
7794,2023-09-17 07:55:00,2023-09-17 08:30:00,LONG,26495.93,26544.54,1800,3.3,True,TIME,7,London open
7795,2023-09-17 16:15:00,2023-09-17 16:50:00,LONG,26510.75,26517.05,1800,0.43,True,TIME,7,out of session
7796,2023-09-18 13:45:00,2023-09-18 14:05:00,LONG,27227.24,27167.11,1800,-1.44,False,SL,4,NY open
7797,2023-09-18 14:05:00,2023-09-18 14:25:00,LONG,27167.11,27238.38,1800,4.5,True,TP,4,NY open
7798,2023-09-18 16:20:00,2023-09-18 16:55:00,LONG,27200.01,27246.0,1800,3.04,True,TIME,7,out of session
7799,2023-09-19 13:55:00,2023-09-19 14:00:00,LONG,26968.77,26933.92,1800,-1.44,False,SL,1,NY open
7800,2023-09-19 14:00:00,2023-09-19 14:05:00,LONG,26933.92,27025.0,1800,4.5,True,TP,1,NY open
7801,2023-09-20 09:25:00,2023-09-20 09:35:00,LONG,27096.1,27063.93,1800,-1.44,False,SL,2,London open
7802,2023-09-20 09:35:00,2023-09-20 09:45:00,LONG,27063.93,26999.23,1800,-1.44,False,SL,2,London open
7803,2023-09-20 09:45:00,2023-09-20 10:15:00,LONG,26999.23,26975.0,1800,-1.44,False,SL,6,out of session
7804,2023-09-21 07:50:00,2023-09-21 08:25:00,LONG,26990.01,26969.6,1800,-1.36,False,TIME,7,London open
7805,2023-09-21 08:25:00,2023-09-21 08:30:00,LONG,26969.6,26947.24,1800,-1.44,False,SL,1,London open
7806,2023-09-21 08:30:00,2023-09-21 09:00:00,LONG,26947.24,26917.65,1800,-1.44,False,SL,6,London open
7807,2023-09-21 09:00:00,2023-09-21 09:15:00,LONG,26917.65,26875.49,1800,-1.44,False,SL,3,London open
7808,2023-09-21 09:15:00,2023-09-21 09:25:00,LONG,26875.49,26826.26,1800,-1.44,False,SL,2,London open
7809,2023-09-21 09:25:00,2023-09-21 09:35:00,LONG,26826.26,26755.7,1800,-1.44,False,SL,2,London open
7810,2023-09-21 09:35:00,2023-09-21 10:10:00,LONG,26755.7,26749.92,1800,-0.39,False,TIME,7,out of session
7811,2023-09-21 13:30:00,2023-09-21 13:35:00,LONG,26469.18,26435.56,1800,-1.44,False,SL,1,NY open
7812,2023-09-21 13:35:00,2023-09-21 13:40:00,LONG,26435.56,26413.69,1800,-1.44,False,SL,1,NY open
7813,2023-09-21 13:40:00,2023-09-21 14:05:00,LONG,26413.69,26519.23,1800,4.5,True,TP,5,NY open
7814,2023-09-22 07:20:00,2023-09-22 07:50:00,LONG,26594.05,26687.2,1800,4.5,True,TP,6,London open
7815,2023-09-22 09:15:00,2023-09-22 09:50:00,LONG,26636.78,26646.61,1800,0.66,True,TIME,7,London open
7816,2023-09-22 16:05:00,2023-09-22 16:40:00,LONG,26621.5,26607.16,1800,-0.97,False,TIME,7,out of session
7817,2023-09-25 09:15:00,2023-09-25 09:35:00,LONG,26117.7,26092.09,1800,-1.44,False,SL,4,London open
7818,2023-09-25 09:35:00,2023-09-25 09:40:00,LONG,26092.09,26056.22,1800,-1.44,False,SL,1,London open
7819,2023-09-25 09:40:00,2023-09-25 10:15:00,LONG,26056.22,26077.78,1800,1.49,True,TIME,7,out of session
7820,2023-09-26 07:00:00,2023-09-26 07:35:00,LONG,26274.62,26261.81,1800,-0.88,False,TIME,7,London open
7821,2023-09-26 09:10:00,2023-09-26 09:40:00,LONG,26230.39,26297.08,1800,4.5,True,TP,6,London open
7822,2023-09-26 14:15:00,2023-09-26 14:45:00,LONG,26126.99,26200.0,1800,4.5,True,TP,6,NY open
7823,2023-09-26 15:55:00,2023-09-26 16:15:00,LONG,26126.66,26194.22,1800,4.5,True,TP,4,NY open
7824,2023-09-27 13:40:00,2023-09-27 13:45:00,LONG,26695.9,26652.89,1800,-1.44,False,SL,1,NY open
7825,2023-09-27 13:45:00,2023-09-27 13:50:00,LONG,26652.89,26624.69,1800,-1.44,False,SL,1,NY open
7826,2023-09-27 13:55:00,2023-09-27 14:05:00,LONG,26621.54,26590.57,1800,-1.44,False,SL,2,NY open
7827,2023-09-27 14:05:00,2023-09-27 14:15:00,LONG,26590.57,26448.15,1800,-1.44,False,SL,2,NY open
7828,2023-09-27 14:15:00,2023-09-27 14:20:00,LONG,26448.15,26423.18,1800,-1.44,False,SL,1,NY open
7829,2023-09-27 14:20:00,2023-09-27 14:25:00,LONG,26423.18,26338.99,1800,-1.44,False,SL,1,NY open
7830,2023-09-27 14:25:00,2023-09-27 14:30:00,LONG,26338.99,26269.45,1800,-1.44,False,SL,1,NY open
7831,2023-09-27 14:30:00,2023-09-27 14:40:00,LONG,26269.45,26242.65,1800,-1.44,False,SL,2,NY open
7832,2023-09-27 14:40:00,2023-09-27 14:50:00,LONG,26242.65,26198.01,1800,-1.44,False,SL,2,NY open
7833,2023-09-27 14:50:00,2023-09-27 15:05:00,LONG,26198.01,26301.5,1800,4.5,True,TP,3,NY open
7834,2023-09-28 08:15:00,2023-09-28 08:50:00,LONG,26408.84,26420.0,1800,0.76,True,TIME,7,London open
7835,2023-09-28 09:00:00,2023-09-28 09:35:00,LONG,26400.0,26390.68,1800,-0.64,False,TIME,7,London open
7836,2023-09-29 08:55:00,2023-09-29 09:30:00,LONG,27003.58,26978.61,1800,-1.44,False,SL,7,London open
7837,2023-09-29 09:30:00,2023-09-29 10:05:00,LONG,26978.61,27012.18,1800,2.24,True,TIME,7,out of session
7838,2023-09-29 13:45:00,2023-09-29 14:05:00,LONG,26908.16,26732.26,1800,-1.44,False,SL,4,NY open
7839,2023-09-29 14:05:00,2023-09-29 14:30:00,LONG,26732.26,26910.97,1800,4.5,True,TP,5,NY open
7840,2023-10-01 08:15:00,2023-10-01 08:50:00,LONG,27094.99,27153.3,1800,3.87,True,TIME,7,London open
7841,2023-10-01 14:45:00,2023-10-01 15:20:00,LONG,27106.22,27121.07,1800,0.99,True,TIME,7,NY open
7842,2023-10-02 09:20:00,2023-10-02 09:55:00,LONG,28248.41,28288.61,1800,2.56,True,TIME,7,London open
7843,2023-10-02 15:45:00,2023-10-02 15:55:00,LONG,28087.5,28026.31,1800,-1.44,False,SL,2,NY open
7844,2023-10-02 15:55:00,2023-10-02 16:00:00,LONG,28026.31,27912.37,1800,-1.44,False,SL,1,NY open
7845,2023-10-02 16:00:00,2023-10-02 16:10:00,LONG,27912.37,28060.74,1800,4.5,True,TP,2,NY open
7846,2023-10-03 07:50:00,2023-10-03 08:20:00,LONG,27555.02,27623.91,1800,4.5,True,TP,6,London open
7847,2023-10-03 09:25:00,2023-10-03 10:00:00,LONG,27547.96,27594.32,1800,3.03,True,TIME,7,out of session
7848,2023-10-03 14:25:00,2023-10-03 14:45:00,LONG,27375.58,27321.98,1800,-1.44,False,SL,4,NY open
7849,2023-10-03 14:45:00,2023-10-03 15:15:00,LONG,27321.98,27405.02,1800,4.5,True,TP,6,NY open
7850,2023-10-03 15:40:00,2023-10-03 15:50:00,LONG,27325.62,27259.99,1800,-1.44,False,SL,2,NY open
7851,2023-10-03 15:50:00,2023-10-03 15:55:00,LONG,27259.99,27345.0,1800,4.5,True,TP,1,NY open
7852,2023-10-04 13:40:00,2023-10-04 13:55:00,LONG,27487.25,27420.0,1800,-1.44,False,SL,3,NY open
7853,2023-10-04 13:55:00,2023-10-04 14:20:00,LONG,27420.0,27378.17,1800,-1.44,False,SL,5,NY open
7854,2023-10-04 14:20:00,2023-10-04 14:25:00,LONG,27378.17,27355.31,1800,-1.44,False,SL,1,NY open
7855,2023-10-04 14:25:00,2023-10-04 15:00:00,LONG,27355.31,27395.01,1800,2.61,True,TIME,7,NY open
7856,2023-10-05 07:15:00,2023-10-05 07:30:00,LONG,27609.56,27585.48,1800,-1.44,False,SL,3,London open
7857,2023-10-05 07:30:00,2023-10-05 08:05:00,LONG,27585.48,27605.06,1800,1.28,True,TIME,7,London open
7858,2023-10-05 15:00:00,2023-10-05 15:25:00,LONG,27787.8,27669.63,1800,-1.44,False,SL,5,NY open
7859,2023-10-05 15:25:00,2023-10-05 15:30:00,LONG,27669.63,27536.83,1800,-1.44,False,SL,1,NY open
7860,2023-10-05 15:30:00,2023-10-05 15:45:00,LONG,27536.83,27608.29,1800,4.5,True,TP,3,NY open
7861,2023-10-05 15:45:00,2023-10-05 15:55:00,LONG,27608.29,27555.0,1800,-1.44,False,SL,2,NY open
7862,2023-10-05 15:55:00,2023-10-05 16:05:00,LONG,27555.0,27422.24,1800,-1.44,False,SL,2,NY open
7863,2023-10-05 16:05:00,2023-10-05 16:30:00,LONG,27422.24,27504.03,1800,4.5,True,TP,5,out of session
7864,2023-10-07 13:40:00,2023-10-07 14:15:00,LONG,27903.73,27932.3,1800,1.84,True,TIME,7,NY open
7865,2023-10-08 09:50:00,2023-10-08 10:25:00,LONG,27856.97,27876.71,1800,1.28,True,TIME,7,out of session
7866,2023-10-08 16:20:00,2023-10-08 16:55:00,LONG,27878.3,27912.59,1800,2.21,True,TIME,7,out of session
7867,2023-10-09 07:20:00,2023-10-09 07:55:00,LONG,27828.69,27813.27,1800,-1.0,False,TIME,7,London open
7868,2023-10-09 07:55:00,2023-10-09 08:30:00,LONG,27813.27,27750.8,1800,-1.44,False,SL,7,London open
7869,2023-10-09 08:30:00,2023-10-09 08:35:00,LONG,27750.8,27827.37,1800,4.5,True,TP,1,London open
7870,2023-10-09 08:45:00,2023-10-09 09:20:00,LONG,27754.31,27772.98,1800,1.21,True,TIME,7,London open
7871,2023-10-09 09:35:00,2023-10-09 09:45:00,LONG,27699.04,27520.44,1800,-1.44,False,SL,2,London open
7872,2023-10-09 09:45:00,2023-10-09 10:20:00,LONG,27520.44,27541.35,1800,1.37,True,TIME,7,out of session
7873,2023-10-09 16:25:00,2023-10-09 16:30:00,LONG,27389.66,27458.76,1800,4.5,True,TP,1,out of session
7874,2023-10-10 09:35:00,2023-10-10 10:10:00,LONG,27647.14,27653.65,1800,0.42,True,TIME,7,out of session
7875,2023-10-10 13:35:00,2023-10-10 13:40:00,LONG,27398.31,27360.91,1800,-1.44,False,SL,1,NY open
7876,2023-10-10 13:40:00,2023-10-10 14:00:00,LONG,27360.91,27458.12,1800,4.5,True,TP,4,NY open
7877,2023-10-11 07:35:00,2023-10-11 07:55:00,LONG,27044.27,27021.95,1800,-1.44,False,SL,4,London open
7878,2023-10-11 07:55:00,2023-10-11 08:30:00,LONG,27021.95,27027.73,1800,0.39,True,TIME,7,London open
7879,2023-10-11 15:15:00,2023-10-11 15:25:00,LONG,26977.3,26826.12,1800,-1.44,False,SL,2,NY open
7880,2023-10-11 15:25:00,2023-10-11 15:40:00,LONG,26826.12,26781.26,1800,-1.44,False,SL,3,NY open
7881,2023-10-11 15:40:00,2023-10-11 16:00:00,LONG,26781.26,26747.73,1800,-1.44,False,SL,4,NY open
7882,2023-10-11 16:00:00,2023-10-11 16:15:00,LONG,26747.73,26698.4,1800,-1.44,False,SL,3,NY open
7883,2023-10-11 16:15:00,2023-10-11 16:50:00,LONG,26698.4,26659.78,1800,-1.44,False,SL,7,out of session
7884,2023-10-12 07:30:00,2023-10-12 08:05:00,LONG,26825.87,26790.0,1800,-1.44,False,SL,7,London open
7885,2023-10-12 08:05:00,2023-10-12 08:40:00,LONG,26790.0,26819.52,1800,1.98,True,TIME,7,London open
7886,2023-10-12 09:25:00,2023-10-12 09:35:00,LONG,26743.52,26714.8,1800,-1.44,False,SL,2,London open
7887,2023-10-12 09:35:00,2023-10-12 10:10:00,LONG,26714.8,26766.78,1800,3.5,True,TIME,7,out of session
7888,2023-10-12 13:35:00,2023-10-12 14:10:00,LONG,26726.86,26744.42,1800,1.18,True,TIME,7,NY open
7889,2023-10-12 14:25:00,2023-10-12 14:35:00,LONG,26690.0,26640.0,1800,-1.44,False,SL,2,NY open
