date,entry,exit_price,pnl,win,bars_held,stop_hit,tp_hit,score,rsi,bb_pct,bb_width,vwap_dist,vol_spike,mom3,atr_pct,hour,weekday,above_ema50,above_ema200,ema50_gt_200,fresh_cross,below_vwap
2023-12-11 18:10,41017.9,41142.15,0.3029,True,1,False,True,3.0,15.66,-0.087,0.0216,-0.0106,2.95,-0.00798,0.00347,18,0,0,0,0,0,1
2023-12-11 18:15,41142.15,40871.08,-0.6589,False,1,True,False,3.0,26.34,0.102,0.0223,-0.00649,1.67,-0.00227,0.0037,18,0,0,0,0,0,1
2023-12-11 18:20,40871.08,40718.54,-0.3732,False,1,True,False,3.0,18.63,-0.066,0.0253,-0.01156,2.25,-0.00668,0.00405,18,0,0,0,0,0,1
2023-12-11 18:25,40718.54,40833.76,0.283,True,1,False,True,3.0,17.75,-0.072,0.0294,-0.01284,2.99,-0.0073,0.00453,18,0,0,0,0,0,1
2023-12-11 18:30,40833.76,40950.84,0.2867,True,1,False,True,3.0,23.27,0.083,0.0313,-0.00885,1.78,-0.0075,0.00509,18,0,0,0,0,0,1
2023-12-11 18:35,40950.84,40814.63,-0.3326,False,1,True,False,2.0,28.07,0.204,0.031,-0.00541,0.95,0.00195,0.00531,18,0,0,0,0,0,1
2023-12-11 18:40,40814.63,40973.0,0.388,True,1,False,True,3.0,26.68,0.14,0.0318,-0.00786,0.63,0.00236,0.0056,18,0,0,0,0,0,1
2023-12-11 18:45,40973.0,41084.0,0.2709,True,3,False,True,2.0,31.55,0.284,0.0314,-0.00355,0.84,0.00341,0.00605,18,0,0,0,0,0,1
2023-12-11 19:15,40591.88,40531.97,-0.1476,False,1,True,False,3.0,34.66,0.036,0.0237,-0.00963,1.41,-0.01198,0.00609,19,0,0,0,0,0,1
2023-12-11 19:20,40531.97,40659.32,0.3142,True,2,False,True,2.0,36.02,0.019,0.0234,-0.01018,1.22,-0.0101,0.006,19,0,0,0,0,0,1
2023-12-11 19:35,40314.01,40520.54,0.5123,True,1,False,True,2.0,37.83,-0.078,0.0234,-0.01308,1.39,-0.00538,0.00555,19,0,0,0,0,0,1
2023-12-11 19:40,40520.54,40741.1,0.5443,True,1,False,True,2.0,41.07,0.169,0.0229,-0.00679,1.38,-0.00156,0.00538,19,0,0,0,0,0,1
2023-12-12 09:55,41804.57,41767.77,-0.088,False,5,True,False,3.0,29.19,0.149,0.0064,-0.00252,1.14,-0.00113,0.00159,9,1,0,1,1,0,1
2023-12-12 10:20,41767.77,41728.0,-0.0952,False,2,True,False,2.0,37.85,0.152,0.0078,-0.00321,0.66,-0.00032,0.00141,10,1,0,1,1,0,1
2023-12-12 10:30,41728.0,41683.86,-0.1058,False,13,True,False,3.0,24.07,0.077,0.0071,-0.00335,0.79,-0.0012,0.00126,10,1,0,1,1,0,1
2023-12-12 11:35,41683.86,41638.39,-0.1091,False,1,True,False,2.0,38.69,-0.178,0.0032,-0.00206,2.23,-0.00266,0.00108,11,1,0,0,1,0,1
2023-12-12 11:40,41638.39,41584.57,-0.1293,False,3,True,False,2.0,38.24,-0.229,0.0041,-0.00274,2.2,-0.00349,0.00114,11,1,0,0,1,0,1
2023-12-12 11:55,41584.57,41693.25,0.2613,True,3,False,True,3.0,31.7,-0.16,0.0057,-0.00334,1.9,-0.00129,0.00133,11,1,0,0,1,0,1
2023-12-12 14:05,41780.0,41714.47,-0.1568,False,1,True,False,2.5,45.24,0.133,0.005,-0.00211,1.06,-0.001,0.00275,14,1,0,1,1,0,1
2023-12-12 14:10,41714.47,41664.02,-0.1209,False,5,True,False,2.0,38.87,-0.075,0.0057,-0.00362,0.79,-0.0023,0.00281,14,1,0,0,1,0,1
2023-12-12 14:35,41664.02,41624.92,-0.0938,False,1,True,False,3.0,31.84,0.05,0.0082,-0.00411,1.36,-0.00203,0.00263,14,1,0,0,1,0,1
2023-12-12 14:40,41624.92,41500.02,-0.3001,False,1,True,False,3.0,28.9,0.022,0.009,-0.00478,1.01,-0.00253,0.00229,14,1,0,0,1,0,1
2023-12-12 14:45,41500.02,41375.01,-0.3012,False,1,True,False,3.0,12.34,-0.154,0.0103,-0.00626,3.63,-0.00506,0.00238,14,1,0,0,1,0,1
2023-12-12 14:50,41375.01,41564.94,0.459,True,3,False,True,3.0,10.72,-0.193,0.0131,-0.00853,1.55,-0.00694,0.00257,14,1,0,0,1,0,1
2023-12-12 15:05,41564.94,41448.88,-0.2792,False,1,True,False,2.0,34.53,0.28,0.0155,-0.00268,0.82,0.00459,0.00291,15,1,0,0,0,0,1
2023-12-12 15:10,41448.88,41247.99,-0.4847,False,2,True,False,3.0,26.98,0.144,0.016,-0.00457,0.61,-0.00063,0.00305,15,1,0,0,0,0,1
2023-12-12 15:20,41247.99,41354.29,0.2577,True,2,False,True,3.0,26.17,-0.045,0.0168,-0.00795,1.46,-0.00763,0.00328,15,1,0,0,0,0,1
2023-12-12 15:30,41354.29,41289.05,-0.1578,False,4,True,False,2.0,31.23,0.202,0.0178,-0.00378,0.88,-0.00279,0.00358,15,1,0,0,0,0,1
2023-12-12 15:50,41289.05,41407.0,0.2857,True,2,False,True,3.0,35.0,0.199,0.0159,-0.00403,0.72,-0.0012,0.00358,15,1,0,0,0,0,1
2023-12-12 16:05,41195.11,41345.62,0.3654,True,5,False,True,2.0,37.28,0.087,0.0134,-0.00533,1.17,-0.00228,0.00331,16,1,0,0,0,0,1
2023-12-12 16:35,41193.17,41313.06,0.291,True,1,False,True,2.0,47.17,0.165,0.0101,-0.00294,0.77,-0.00244,0.00299,16,1,0,0,0,0,1
2023-12-12 17:10,41175.87,41026.96,-0.3616,False,2,True,False,2.0,39.17,0.112,0.007,-0.00247,1.09,-0.00404,0.00278,17,1,0,0,0,0,1
2023-12-12 17:20,41026.96,40885.54,-0.3447,False,1,True,False,2.0,41.2,-0.174,0.0086,-0.0056,1.21,-0.00487,0.00273,17,1,0,0,0,0,1
2023-12-12 17:25,40885.54,40800.01,-0.2092,False,1,True,False,2.0,37.84,-0.254,0.0114,-0.00783,2.75,-0.00705,0.00286,17,1,0,0,0,0,1
2023-12-12 17:30,40800.01,40905.88,0.2595,True,2,False,True,3.0,29.37,-0.182,0.0148,-0.00903,1.91,-0.0109,0.00298,17,1,0,0,0,0,1
2023-12-12 17:40,40905.88,40790.15,-0.2829,False,2,True,False,3.0,32.02,0.112,0.0164,-0.00533,0.85,0.0005,0.00316,17,1,0,0,0,0,1
2023-12-12 17:50,40790.15,40702.99,-0.2137,False,1,True,False,3.0,25.48,0.068,0.0192,-0.00684,1.71,-0.00252,0.00301,17,1,0,0,0,0,1
2023-12-12 17:55,40702.99,40856.39,0.3769,True,1,False,True,3.0,24.89,0.038,0.0212,-0.00827,1.3,-0.00496,0.00312,17,1,0,0,0,0,1
2023-12-12 18:00,40856.39,41022.25,0.406,True,1,False,True,2.0,30.64,0.241,0.0215,-0.00395,1.14,-0.00058,0.00331,18,1,0,0,0,0,1
2023-12-12 19:45,41112.07,41224.48,0.2734,True,1,False,True,2.0,38.24,0.164,0.0086,-0.00278,0.64,-0.00309,0.00216,19,1,0,0,0,0,1
2023-12-12 20:15,41100.01,41253.08,0.3724,True,4,False,True,2.0,40.83,0.181,0.0078,-0.0024,0.69,-0.00339,0.00244,20,1,0,0,0,0,1
2023-12-13 07:05,41121.11,41223.93,0.25,True,12,False,True,2.0,59.21,1.055,0.006,0.00339,3.08,0.00576,0.00171,7,2,1,0,0,1,0
2023-12-13 09:35,41082.89,41226.12,0.3486,True,2,False,True,2.0,36.03,-0.164,0.0042,-0.00276,1.14,-0.00201,0.00123,9,2,0,0,0,0,1
2023-12-13 10:45,41096.0,41038.68,-0.1395,False,12,True,False,2.0,51.71,0.034,0.0043,-0.00189,0.9,-0.00129,0.00114,10,2,0,0,0,0,1
2023-12-13 11:45,41038.68,41004.69,-0.0828,False,2,True,False,3.0,30.61,-0.044,0.0048,-0.00253,2.19,-0.0024,0.00122,11,2,0,0,0,0,1
2023-12-13 11:55,41004.69,41170.87,0.4053,True,4,False,True,2.0,37.82,-0.105,0.0049,-0.00261,2.7,-0.00179,0.0014,11,2,0,0,0,0,1
2023-12-13 12:20,41260.01,41167.76,-0.2236,False,3,True,False,2.0,59.84,1.059,0.0062,0.0035,3.06,0.00494,0.0017,12,2,1,1,0,1,0
2023-12-13 16:40,41752.08,41871.91,0.287,True,1,False,True,2.5,45.85,0.16,0.0121,-0.00415,1.44,-0.00691,0.0026,16,2,1,1,1,0,1
2023-12-14 07:30,42842.01,42789.07,-0.1236,False,3,True,False,2.0,25.25,0.352,0.0077,-0.00152,0.63,0.00124,0.0015,7,3,1,1,1,0,1
2023-12-14 07:45,42789.07,42898.98,0.2569,True,2,False,True,3.0,29.47,0.196,0.0078,-0.00286,0.85,-0.00124,0.00136,7,3,0,1,1,0,1
2023-12-14 08:50,42772.27,42891.98,0.2799,True,13,False,True,2.0,45.01,0.118,0.006,-0.00222,1.51,-0.00366,0.00133,8,3,0,1,1,0,1
2023-12-14 13:00,43021.43,42880.07,-0.3286,False,1,True,False,3.5,28.81,0.106,0.0073,-0.0034,0.59,-0.00393,0.00189,13,3,0,1,1,0,1
2023-12-14 13:05,42880.07,42805.5,-0.1739,False,1,True,False,3.0,18.76,-0.2,0.0086,-0.00642,1.3,-0.00628,0.00195,13,3,0,1,1,0,1
2023-12-14 13:10,42805.5,42407.19,-0.9305,False,3,True,False,3.0,17.62,-0.188,0.0109,-0.00782,1.29,-0.00673,0.00188,13,3,0,1,1,0,1
2023-12-14 13:25,42407.19,41951.85,-1.0737,False,1,True,False,3.0,18.38,-0.308,0.0187,-0.01252,4.07,-0.00931,0.00326,13,3,0,0,1,0,1
2023-12-14 13:30,41951.85,42226.0,0.6535,True,1,False,True,3.0,13.11,-0.329,0.0292,-0.01496,7.09,-0.02195,0.00508,13,3,0,0,1,0,1
2023-12-14 13:35,42226.0,42483.53,0.6099,True,1,False,True,3.0,26.34,-0.01,0.0326,-0.00658,2.86,-0.01535,0.00578,13,3,0,0,1,0,1
2023-12-14 13:40,42483.53,42400.19,-0.1962,False,1,True,False,2.0,33.9,0.206,0.0333,0.0004,1.77,0.0018,0.00629,13,3,0,0,1,0,0
2023-12-14 13:45,42400.19,42570.12,0.4008,True,2,False,True,4.0,30.97,0.185,0.0344,-0.00116,1.82,0.01069,0.00648,13,3,0,0,1,0,1
2023-12-14 15:20,42372.62,42327.39,-0.1067,False,1,True,False,2.0,47.78,0.07,0.0089,-0.00348,1.04,-0.00605,0.00303,15,3,0,0,1,0,1
2023-12-14 15:25,42327.39,42289.14,-0.0904,False,2,True,False,2.0,39.48,-0.004,0.0095,-0.00445,1.59,-0.00536,0.00308,15,3,0,0,0,0,1
2023-12-14 15:35,42289.14,42395.23,0.2509,True,1,False,True,3.0,32.45,0.039,0.0113,-0.00511,0.6,-0.00197,0.00301,15,3,0,0,0,0,1
2023-12-14 15:40,42395.23,42502.91,0.254,True,4,False,True,2.0,31.04,0.27,0.0115,-0.00253,0.94,0.0016,0.00294,15,3,0,0,0,0,1
2023-12-14 18:45,43013.14,42878.21,-0.3137,False,1,True,False,2.5,34.97,0.417,0.0168,-0.00241,0.46,-0.00119,0.00271,18,3,1,1,1,0,1
2023-12-14 18:50,42878.21,42819.99,-0.1358,False,4,True,False,2.5,28.78,0.21,0.016,-0.00562,0.74,-0.00588,0.0028,18,3,1,1,1,0,1
2023-12-14 19:10,42819.99,43025.08,0.479,True,7,False,True,3.0,28.38,0.105,0.0149,-0.00738,0.58,-0.00082,0.00206,19,3,0,1,1,0,1
2023-12-15 10:35,42789.55,42722.63,-0.1564,False,8,True,False,2.5,36.49,0.078,0.0053,-0.00227,1.28,-0.0012,0.00126,10,4,0,0,0,0,1
2023-12-15 11:15,42722.63,42648.46,-0.1736,False,11,True,False,2.0,36.26,-0.136,0.0041,-0.00265,0.88,-0.00126,0.00133,11,4,0,0,0,0,1
2023-12-15 12:10,42648.46,42605.11,-0.1016,False,9,True,False,3.0,31.37,-0.062,0.0053,-0.00294,1.31,-0.00298,0.00098,12,4,0,0,0,0,1
2023-12-15 12:55,42605.11,42508.62,-0.2265,False,1,True,False,3.0,31.51,-0.052,0.0051,-0.00246,1.3,-0.00326,0.00139,12,4,0,0,0,0,1
2023-12-15 13:00,42508.62,42455.02,-0.1261,False,4,True,False,3.0,27.08,-0.207,0.0068,-0.00422,2.47,-0.00468,0.00154,13,4,0,0,0,0,1
2023-12-15 13:20,42455.02,42377.72,-0.1821,False,2,True,False,3.0,34.3,-0.054,0.0089,-0.00387,3.05,-0.00261,0.00183,13,4,0,0,0,0,1
2023-12-15 13:30,42377.72,42299.65,-0.1842,False,1,True,False,3.0,26.73,-0.048,0.0108,-0.00484,2.1,-0.00392,0.00195,13,4,0,0,0,0,1
2023-12-15 13:35,42299.65,42239.91,-0.1412,False,3,True,False,3.0,15.25,-0.083,0.0124,-0.00594,2.25,-0.00366,0.00202,13,4,0,0,0,0,1
2023-12-15 13:50,42239.91,42349.12,0.2585,True,2,False,True,3.0,11.22,0.056,0.0161,-0.00549,2.08,-0.00141,0.00246,13,4,0,0,0,0,1
2023-12-15 14:00,42349.12,42280.33,-0.1624,False,1,True,False,2.0,28.33,0.276,0.0167,-0.00236,1.03,0.00149,0.00243,14,4,0,0,0,0,1
2023-12-15 14:05,42280.33,42166.2,-0.2699,False,3,True,False,2.0,26.44,0.209,0.0166,-0.00376,0.77,0.00096,0.00253,14,4,0,0,0,0,1
2023-12-15 14:20,42166.2,42121.49,-0.106,False,2,True,False,3.0,22.72,0.1,0.0145,-0.00539,1.29,-0.0027,0.00256,14,4,0,0,0,0,1
2023-12-15 14:30,42121.49,42060.77,-0.1442,False,3,True,False,3.0,25.96,0.09,0.0138,-0.00551,1.12,-0.0034,0.00255,14,4,0,0,0,0,1
2023-12-15 14:45,42060.77,42181.1,0.2861,True,2,False,True,3.0,30.71,0.091,0.0134,-0.00561,0.75,-0.00144,0.00248,14,4,0,0,0,0,1
2023-12-15 15:10,42093.17,42039.46,-0.1276,False,2,True,False,3.0,31.51,0.173,0.0084,-0.00297,0.73,-0.00208,0.00237,15,4,0,0,0,0,1
2023-12-15 15:20,42039.46,41846.03,-0.4601,False,2,True,False,3.0,25.65,0.104,0.0087,-0.00368,0.54,-0.00244,0.00232,15,4,0,0,0,0,1
2023-12-15 15:30,41846.03,41761.99,-0.2008,False,1,True,False,3.0,25.03,-0.141,0.0113,-0.00681,1.73,-0.00602,0.00251,15,4,0,0,0,0,1
2023-12-15 15:35,41761.99,41880.01,0.2826,True,2,False,True,3.0,21.36,-0.134,0.0136,-0.00766,2.61,-0.0066,0.00266,15,4,0,0,0,0,1
2023-12-15 15:45,41880.01,41798.19,-0.1954,False,1,True,False,4.0,33.87,0.176,0.0145,-0.00347,1.68,0.00081,0.00285,15,4,0,0,0,0,1
2023-12-15 15:50,41798.19,41909.56,0.2664,True,1,False,True,3.0,30.53,0.083,0.0144,-0.00506,0.85,0.00087,0.00283,15,4,0,0,0,0,1
2023-12-15 16:05,41866.45,41971.51,0.2509,True,2,False,True,2.0,33.27,0.251,0.0135,-0.00251,0.51,0.00163,0.00293,16,4,0,0,0,0,1
2023-12-15 16:45,41733.96,41882.12,0.355,True,3,False,True,2.0,48.69,0.064,0.0106,-0.00415,0.89,-0.0062,0.00283,16,4,0,0,0,0,1
2023-12-18 07:50,41135.39,41059.78,-0.1838,False,4,True,False,2.5,43.79,0.087,0.004,-0.00167,1.3,-0.00249,0.00146,7,0,0,0,0,0,1
2023-12-18 08:10,41059.78,41172.88,0.2755,True,1,False,True,2.0,37.05,-0.098,0.0053,-0.00312,1.27,-0.00161,0.00125,8,0,0,0,0,0,1
2023-12-18 09:10,41053.03,40814.0,-0.5822,False,2,True,False,2.0,42.27,-0.038,0.0051,-0.0027,1.81,-0.00347,0.00165,9,0,0,0,0,0,1
2023-12-18 09:20,40814.0,40971.97,0.387,True,2,False,True,3.0,34.09,-0.344,0.0093,-0.00699,2.93,-0.00837,0.0021,9,0,0,0,0,0,1
2023-12-18 09:30,40971.97,41117.99,0.3564,True,2,False,True,2.0,38.66,0.189,0.0111,-0.00247,1.17,-0.00122,0.0022,9,0,0,0,0,0,1
2023-12-18 10:10,40901.11,40721.1,-0.4401,False,3,True,False,2.0,35.82,0.169,0.0121,-0.00332,1.36,-0.00357,0.00267,10,0,0,0,0,0,1
2023-12-18 10:25,40721.1,40676.4,-0.1098,False,1,True,False,3.0,34.41,-0.041,0.0129,-0.00583,3.18,-0.0044,0.00286,10,0,0,0,0,0,1
2023-12-18 10:30,40676.4,40823.5,0.3616,True,5,False,True,2.0,41.42,-0.025,0.0142,-0.00637,1.49,-0.0052,0.00271,10,0,0,0,0,0,1
2023-12-18 12:45,40902.2,41070.0,0.4102,True,6,False,True,2.0,39.9,-0.069,0.0059,-0.00364,1.01,-0.004,0.00161,12,0,0,0,0,0,1
2023-12-18 15:45,41326.25,41291.43,-0.0843,False,1,True,False,2.5,30.88,0.203,0.013,-0.00446,0.59,-0.00078,0.00274,15,0,1,1,1,0,1
2023-12-18 15:50,41291.43,41159.61,-0.3192,False,3,True,False,3.0,25.53,0.135,0.013,-0.00516,1.03,-0.00363,0.00275,15,0,0,1,1,0,1
2023-12-18 16:05,41159.61,41304.59,0.3522,True,1,False,True,3.0,21.34,0.032,0.0156,-0.00789,0.94,-0.00319,0.00262,16,0,0,0,1,0,1
2023-12-19 07:10,43007.96,42937.04,-0.1649,False,1,True,False,2.0,70.88,1.229,0.0029,0.002,2.07,0.00235,0.00099,7,1,1,1,1,1,0
2023-12-19 09:25,43041.28,42994.84,-0.1079,False,1,True,False,2.5,42.9,0.195,0.0041,-0.00128,0.77,-0.00317,0.00178,9,1,1,1,1,0,1
2023-12-19 09:30,42994.84,43108.54,0.2645,True,3,False,True,2.0,43.63,0.006,0.0046,-0.00234,0.84,-0.00174,0.00173,9,1,0,1,1,0,1
2023-12-19 10:05,42993.14,42954.02,-0.091,False,2,True,False,2.0,42.34,0.126,0.0048,-0.00197,0.46,-0.00183,0.0016,10,1,0,1,1,0,1
2023-12-19 10:15,42954.02,43095.65,0.3297,True,4,False,True,2.0,39.27,0.033,0.005,-0.00255,0.9,-0.00189,0.00154,10,1,0,1,1,0,1
2023-12-19 10:40,43209.99,43129.52,-0.1862,False,3,True,False,2.0,67.02,1.124,0.0059,0.00328,3.85,0.00376,0.00154,10,1,1,1,1,1,0
2023-12-19 11:50,43024.31,42976.11,-0.112,False,1,True,False,2.0,30.82,0.258,0.007,-0.00189,0.45,-0.00201,0.00159,11,1,0,1,1,0,1
2023-12-19 11:55,42976.11,42939.99,-0.084,False,6,True,False,3.0,24.33,0.082,0.0068,-0.00298,0.84,-0.00321,0.0015,11,1,0,1,1,0,1
2023-12-19 12:25,42939.99,42905.33,-0.0807,False,4,True,False,3.0,29.41,0.129,0.0075,-0.00291,0.84,-0.00177,0.00126,12,1,0,1,1,0,1
2023-12-19 12:45,42905.33,42861.75,-0.1016,False,14,True,False,3.0,18.15,0.138,0.0067,-0.00289,0.42,-0.00053,0.00126,12,1,0,1,1,0,1
2023-12-19 13:55,42861.75,42746.67,-0.2685,False,2,True,False,2.0,44.44,-0.088,0.0034,-0.00188,1.94,-0.00219,0.00138,13,1,0,1,1,0,1
2023-12-19 14:05,42746.67,42622.0,-0.2916,False,1,True,False,3.0,27.15,-0.248,0.0058,-0.00363,3.85,-0.00448,0.0016,14,1,0,0,1,0,1
2023-12-19 14:10,42622.0,42738.22,0.2727,True,3,False,True,3.0,16.02,-0.291,0.0087,-0.00574,2.5,-0.00559,0.00182,14,1,0,0,1,0,1
2023-12-19 14:25,42738.22,42691.09,-0.1103,False,1,True,False,2.0,28.32,0.221,0.012,-0.00182,0.92,0.00273,0.00204,14,1,0,0,1,0,1
2023-12-19 14:30,42691.09,42652.29,-0.0909,False,1,True,False,3.0,27.39,0.167,0.0127,-0.00272,0.99,0.00167,0.00215,14,1,0,0,1,0,1
2023-12-19 14:35,42652.29,42475.39,-0.4147,False,2,True,False,3.0,25.41,0.142,0.0134,-0.00342,0.76,-0.00073,0.00218,14,1,0,0,1,0,1
2023-12-19 14:45,42475.39,42301.24,-0.41,False,1,True,False,3.0,15.85,-0.016,0.0153,-0.00621,2.73,-0.00505,0.00242,14,1,0,0,1,0,1
2023-12-19 14:50,42301.24,42458.01,0.3706,True,2,False,True,3.0,13.62,-0.114,0.0182,-0.00827,4.09,-0.00823,0.00272,14,1,0,0,1,0,1
2023-12-19 15:00,42458.01,42631.09,0.4076,True,3,False,True,3.0,26.67,0.187,0.0198,-0.00331,2.01,-0.00041,0.00324,15,1,0,0,1,0,1
2023-12-19 16:35,42469.99,42390.44,-0.1873,False,2,True,False,2.0,32.21,0.211,0.0071,-0.00152,0.8,-0.00183,0.00209,16,1,0,0,0,0,1
2023-12-19 16:45,42390.44,42337.8,-0.1242,False,2,True,False,2.0,35.01,0.017,0.0079,-0.0039,1.16,-0.00143,0.00203,16,1,0,0,0,0,1
2023-12-19 16:55,42337.8,42282.5,-0.1306,False,1,True,False,2.0,35.96,0.007,0.0092,-0.0046,1.33,-0.00288,0.00205,16,1,0,0,0,0,1
2023-12-19 17:00,42282.5,42106.11,-0.4172,False,1,True,False,2.0,35.06,-0.023,0.0104,-0.0054,1.34,-0.00255,0.002,17,1,0,0,0,0,1
2023-12-19 17:05,42106.11,42015.27,-0.2157,False,1,True,False,3.0,27.6,-0.21,0.0125,-0.00763,4.0,-0.00733,0.00232,17,1,0,0,0,0,1
2023-12-19 17:10,42015.27,41963.13,-0.1241,False,1,True,False,3.0,13.55,-0.165,0.0155,-0.00842,2.4,-0.00762,0.00233,17,1,0,0,0,0,1
2023-12-19 17:15,41963.13,41901.1,-0.1478,False,1,True,False,3.0,13.29,-0.091,0.0183,-0.00857,1.86,-0.00755,0.00247,17,1,0,0,0,0,1
2023-12-19 17:20,41901.1,42081.1,0.4296,True,3,False,True,3.0,5.5,-0.05,0.0208,-0.00937,1.12,-0.00487,0.00247,17,1,0,0,0,0,1
2023-12-19 17:35,42081.1,42043.98,-0.0882,False,1,True,False,2.0,27.02,0.27,0.0238,-0.00308,1.1,0.0043,0.00282,17,1,0,0,0,0,1
2023-12-19 17:40,42043.98,41928.69,-0.2742,False,2,True,False,2.0,26.29,0.258,0.0235,-0.00354,0.73,0.00181,0.00294,17,1,0,0,0,0,1
2023-12-19 17:50,41928.69,41854.06,-0.178,False,1,True,False,3.0,24.86,0.185,0.0223,-0.00519,1.05,-0.00362,0.00336,17,1,0,0,0,0,1
2023-12-19 17:55,41854.06,42050.0,0.4682,True,3,False,True,3.0,24.75,0.141,0.0221,-0.0063,1.02,-0.00452,0.00331,17,1,0,0,0,0,1
2023-12-19 20:40,42218.08,42380.98,0.3859,True,8,False,True,2.0,31.55,0.306,0.007,-0.00153,0.78,-0.00177,0.00204,20,1,0,0,0,0,1
2023-12-20 07:30,42828.89,42959.27,0.3044,True,3,False,True,2.5,34.85,0.471,0.0084,-0.001,0.7,-0.00029,0.00166,7,2,1,1,1,0,1
2023-12-20 08:45,42767.39,42885.46,0.2761,True,7,False,True,2.0,37.42,0.003,0.005,-0.0026,1.33,-0.00237,0.00134,8,2,0,1,1,0,1
2023-12-20 09:45,42742.31,42852.62,0.2581,True,5,False,True,2.0,41.63,-0.022,0.0046,-0.00234,1.52,-0.00354,0.00138,9,2,0,1,1,0,1
2023-12-20 10:15,42726.2,42844.47,0.2768,True,6,False,True,2.0,42.72,0.104,0.0055,-0.0021,1.63,-0.00115,0.00167,10,2,0,1,1,0,1
2023-12-20 12:05,42777.19,42897.66,0.2816,True,3,False,True,2.5,43.61,0.198,0.0049,-0.00163,1.04,-0.00346,0.00168,12,2,0,1,1,0,1
2023-12-20 16:05,43937.45,43902.28,-0.08,False,1,True,False,2.5,52.59,0.186,0.0095,-0.0032,0.75,-0.00344,0.00309,16,2,1,1,1,0,1
2023-12-20 16:10,43902.28,43728.0,-0.397,False,8,True,False,2.5,48.18,0.146,0.01,-0.00379,1.02,-0.00284,0.00308,16,2,1,1,1,0,1
2023-12-20 16:50,43728.0,43691.51,-0.0834,False,1,True,False,3.0,31.36,-0.09,0.0112,-0.00714,1.41,-0.00533,0.00255,16,2,0,1,1,0,1
2023-12-20 16:55,43691.51,43613.84,-0.1778,False,3,True,False,3.0,19.41,-0.043,0.0128,-0.00652,2.5,-0.00582,0.00281,16,2,0,1,1,0,1
2023-12-20 17:10,43613.84,43811.05,0.4522,True,2,False,True,3.0,18.0,-0.002,0.0142,-0.00674,1.04,-0.00178,0.00296,17,2,0,1,1,0,1
2023-12-20 19:35,43950.29,43866.23,-0.1913,False,1,True,False,2.5,50.86,0.082,0.0061,-0.00274,1.0,-0.00268,0.00204,19,2,1,1,1,0,1
2023-12-20 19:40,43866.23,43821.83,-0.1012,False,2,True,False,3.0,31.86,-0.081,0.0073,-0.0043,1.69,-0.00413,0.00208,19,2,0,1,1,0,1
2023-12-20 19:50,43821.83,43738.01,-0.1913,False,1,True,False,3.0,20.61,-0.003,0.0094,-0.00476,1.11,-0.00292,0.00206,19,2,0,1,1,0,1
2023-12-20 19:55,43738.01,43557.82,-0.412,False,1,True,False,3.0,18.01,-0.076,0.011,-0.00644,0.9,-0.00292,0.00214,19,2,0,1,1,0,1
2023-12-20 20:00,43557.82,43377.24,-0.4146,False,1,True,False,3.0,9.73,-0.193,0.0144,-0.00985,1.67,-0.00682,0.00241,20,2,0,1,1,0,1
2023-12-20 20:05,43377.24,43549.82,0.3979,True,1,False,True,3.0,8.16,-0.202,0.0192,-0.01126,4.08,-0.01015,0.0029,20,2,0,0,1,0,1
2023-12-20 20:10,43549.82,43685.01,0.3104,True,1,False,True,3.0,23.95,0.07,0.0209,-0.00639,2.02,-0.0043,0.00301,20,2,0,1,1,0,1
2023-12-20 20:15,43685.01,43621.11,-0.1463,False,1,True,False,2.0,33.76,0.244,0.0213,-0.00287,1.2,0.00292,0.00323,20,2,0,1,1,0,1
2023-12-20 20:20,43621.11,43761.37,0.3215,True,4,False,True,2.0,32.04,0.208,0.0216,-0.00384,0.88,0.00562,0.00333,20,2,0,1,1,0,1
2023-12-20 20:50,43496.71,43441.82,-0.1262,False,1,True,False,2.0,36.28,0.184,0.0191,-0.00424,0.93,-0.0041,0.00371,20,2,0,1,1,0,1
2023-12-20 20:55,43441.82,43562.89,0.2787,True,1,False,True,2.0,35.09,0.148,0.0185,-0.00503,0.95,-0.0073,0.00374,20,2,0,1,1,0,1
2023-12-21 08:55,43678.61,43626.17,-0.1201,False,5,True,False,2.5,39.56,0.035,0.0063,-0.00286,1.7,-0.00447,0.00138,8,3,0,1,1,0,1
2023-12-21 09:20,43626.17,43746.51,0.2758,True,7,False,True,3.0,34.11,0.027,0.0078,-0.00349,1.1,-0.00216,0.00152,9,3,0,1,1,0,1
2023-12-21 14:10,43898.01,43825.35,-0.1655,False,1,True,False,2.5,47.04,-0.024,0.0075,-0.00364,3.73,-0.00565,0.00194,14,3,0,1,1,0,1
2023-12-21 14:15,43825.35,43663.31,-0.3697,False,5,True,False,2.0,37.82,-0.088,0.0089,-0.00449,2.82,-0.00587,0.00225,14,3,0,1,1,0,1
2023-12-21 14:40,43663.31,43519.73,-0.3288,False,3,True,False,3.0,24.47,-0.059,0.0131,-0.00622,1.71,-0.00337,0.0029,14,3,0,0,1,0,1
2023-12-21 14:55,43519.73,43473.88,-0.1054,False,1,True,False,3.0,14.49,-0.03,0.0175,-0.00781,2.25,-0.00329,0.00334,14,3,0,0,1,0,1
2023-12-21 15:00,43473.88,43655.35,0.4174,True,2,False,True,3.0,10.78,0.006,0.0197,-0.00795,1.98,-0.00489,0.00363,15,3,0,0,1,0,1
